"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","42","Policy is accepted PCF Use Case (legacy notation)","","Wed Jun 18 11:00:47 GMT 2025","passed","Wed Jun 18 11:00:47 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","5060","Contract policy is fulfilled Dismantler Cred (activity type)","","Wed Jun 18 11:04:34 GMT 2025","passed","Wed Jun 18 11:04:39 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","168","Verify the refresh endpoint is not called when token not yet expired","","Wed Jun 18 11:01:30 GMT 2025","passed","Wed Jun 18 11:01:30 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","getEdrWithRefresh_notExpired_shouldNotCallEndpoint"
"","4991","Contract policy is fulfilled PCF Use Case (new notation)","","Wed Jun 18 11:04:18 GMT 2025","passed","Wed Jun 18 11:04:23 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","6020","Contract policy is fulfilled Dismantler allowedBrands (EQ, exact match)","","Wed Jun 18 11:04:45 GMT 2025","passed","Wed Jun 18 11:04:51 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","1893","Verify the refresh endpoint is not called when auto_refresh=false","","Wed Jun 18 11:01:28 GMT 2025","passed","Wed Jun 18 11:01:29 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","getEdrWithRefresh_whenNotAutorefresh_shouldNotCallEndpoint"
"","195","Multiple ContractDefinitions exist for one Asset","","Wed Jun 18 11:01:34 GMT 2025","passed","Wed Jun 18 11:01:34 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_multipleOffersForAsset"
"","7073","transferFile_success()","","Wed Jun 18 11:02:42 GMT 2025","passed","Wed Jun 18 11:02:49 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.S3ToS3EndToEndTest","org.eclipse.tractusx.edc.tests.transfer.S3ToS3EndToEndTest","transferFile_success"
"","6800","Verify all existing TPs related to an agreement are terminated upon its retirement","","Wed Jun 18 11:01:14 GMT 2025","passed","Wed Jun 18 11:01:21 GMT 2025","","org.eclipse.tractusx.edc.tests.agreement.retirement.RetireAgreementTest","org.eclipse.tractusx.edc.tests.agreement.retirement.RetireAgreementTest","retireAgreement_shouldCloseTransferProcesses"
"","4483","Verify that the callbacks are invoked when negotiating an EDR","","Wed Jun 18 11:01:56 GMT 2025","passed","Wed Jun 18 11:02:01 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.NegotiateEdrTest","org.eclipse.tractusx.edc.tests.edrv2.NegotiateEdrTest","negotiateEdr_shouldInvokeCallbacks"
"","8792","transferData_privateBackend()","","Wed Jun 18 11:00:45 GMT 2025","passed","Wed Jun 18 11:00:54 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest","transferData_privateBackend"
"","1210","The sign key of the authentication token is different from the public key from the DID","","Wed Jun 18 11:01:01 GMT 2025","passed","Wed Jun 18 11:01:02 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_spoofedAuthToken"
"","30","Policy is accepted Dismantler allowedBrands (IN, fully contained)","","Wed Jun 18 11:00:47 GMT 2025","passed","Wed Jun 18 11:00:47 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","6025","azureBlobPush_withDestFolder()","","Wed Jun 18 11:02:04 GMT 2025","passed","Wed Jun 18 11:02:10 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","azureBlobPush_withDestFolder"
"","35","Policy is accepted Dismantler Cred (activity type)","","Wed Jun 18 11:00:47 GMT 2025","passed","Wed Jun 18 11:00:47 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","2675","Contract policy is fulfilled PCF Use Case (new notation)","","Wed Jun 18 11:02:31 GMT 2025","passed","Wed Jun 18 11:02:34 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","1646","shouldDelegateAuth()","","Wed Jun 18 11:01:05 GMT 2025","passed","Wed Jun 18 11:01:06 GMT 2025","","org.eclipse.tractusx.edc.tests.auth.DelegatedAuthEndToEndTest","org.eclipse.tractusx.edc.tests.auth.DelegatedAuthEndToEndTest","shouldDelegateAuth"
"","5914","transferData_privateBackend_withConsumerDataPlane()","","Wed Jun 18 11:03:30 GMT 2025","passed","Wed Jun 18 11:03:36 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_privateBackend_withConsumerDataPlane"
"","43","Policy is accepted DataExchangeGovernance use case","","Wed Jun 18 11:00:47 GMT 2025","passed","Wed Jun 18 11:00:47 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","7080","azureBlobPush_containerNotExist()","","Wed Jun 18 11:02:10 GMT 2025","passed","Wed Jun 18 11:02:17 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","azureBlobPush_containerNotExist"
"","6010","Contract policy is fulfilled Dismantler allowedBrands (IS_NONE_OF, no intersect)","","Wed Jun 18 11:04:51 GMT 2025","passed","Wed Jun 18 11:04:57 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","439","refreshEdr()","","Wed Jun 18 11:01:29 GMT 2025","passed","Wed Jun 18 11:01:30 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","refreshEdr"
"","1254","Refresh token is null or empty (missing) [1] null","","Wed Jun 18 11:00:56 GMT 2025","passed","Wed Jun 18 11:00:57 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_invalidRefreshToken"
"","6016","Contract policy is fulfilled Dismantler allowedBrands (IN, fully contained)","","Wed Jun 18 11:04:57 GMT 2025","passed","Wed Jun 18 11:05:03 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","1263","The Authorization header is empty","","Wed Jun 18 11:00:55 GMT 2025","passed","Wed Jun 18 11:00:56 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_emptyAuthHeader"
"","2040","transferFile_azureToS3(Vault)","","Wed Jun 18 11:01:36 GMT 2025","passed","Wed Jun 18 11:01:38 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","transferFile_azureToS3"
"","6040","Contract policy is fulfilled Dismantler allowedBrands (IS_ANY_OF, one intersects)","","Wed Jun 18 11:04:39 GMT 2025","passed","Wed Jun 18 11:04:45 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","30","Policy is accepted Usage Purpose","","Wed Jun 18 11:00:47 GMT 2025","passed","Wed Jun 18 11:00:47 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","34","Policy is accepted Dismantler allowedBrands (EQ, exact match)","","Wed Jun 18 11:00:47 GMT 2025","passed","Wed Jun 18 11:00:47 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","47","Policy is accepted Dismantler Cred (activity type)","","Wed Jun 18 11:00:48 GMT 2025","passed","Wed Jun 18 11:00:48 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","2043","transferFile_s3ToAzureMultipleFiles(Vault)","","Wed Jun 18 11:01:38 GMT 2025","passed","Wed Jun 18 11:01:40 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","transferFile_s3ToAzureMultipleFiles"
"","3762","transferData_privateBackend_withConsumerDataPlane()","","Wed Jun 18 11:01:53 GMT 2025","passed","Wed Jun 18 11:01:57 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_privateBackend_withConsumerDataPlane"
"","3055","Contract policy is fulfilled Dismantler allowedBrands (IS_ANY_OF, one intersects)","","Wed Jun 18 11:02:43 GMT 2025","passed","Wed Jun 18 11:02:46 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
