"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35","Policy is accepted Dismantler allowedBrands (IS_ANY_OF, one intersects)","","Tue Jul 08 12:51:53 GMT 2025","passed","Tue Jul 08 12:51:53 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","227","Verify that the consumer receives only the offers he is permitted to (using the legacy BPN validation)","","Tue Jul 08 12:52:25 GMT 2025","passed","Tue Jul 08 12:52:25 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_filteredByBpnLegacy_shouldReject"
"","2","verifyCorrectParticipantAgentId(ParticipantAgentService)","","Tue Jul 08 12:53:59 GMT 2025","passed","Tue Jul 08 12:53:59 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.IdentityExtractorTest","org.eclipse.tractusx.edc.tests.transfer.IdentityExtractorTest","verifyCorrectParticipantAgentId"
"","6996","Contract policy is fulfilled MembershipCredential","","Tue Jul 08 12:55:01 GMT 2025","passed","Tue Jul 08 12:55:08 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","6585","transferFile_success()","","Tue Jul 08 12:52:51 GMT 2025","passed","Tue Jul 08 12:52:57 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.S3ToS3EndToEndTest","org.eclipse.tractusx.edc.tests.transfer.S3ToS3EndToEndTest","transferFile_success"
"","33","Provider gets 400 when no asset selector is used","","Tue Jul 08 12:52:23 GMT 2025","passed","Tue Jul 08 12:52:23 GMT 2025","","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","shouldFail_whenContractDefinitionHasNoAssetSelector"
"","2914","Contract policy is NOT fulfilled Dismantler allowedBrands (IS_NONE_OF, but is one contains)","","Tue Jul 08 12:54:55 GMT 2025","passed","Tue Jul 08 12:54:58 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyNotFulfilled"
"","1328","Contract policy is NOT fulfilled Dismantler allowedBrands (NEQ, but is equal)","","Tue Jul 08 12:54:53 GMT 2025","passed","Tue Jul 08 12:54:55 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyNotFulfilled"
"","18743","transferFile_largeFile(long, Vault) File size bytes: 536870912","","Tue Jul 08 12:51:37 GMT 2025","passed","Tue Jul 08 12:51:56 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","transferFile_largeFile"
"","1221","Refresh token success","","Tue Jul 08 12:51:35 GMT 2025","passed","Tue Jul 08 12:51:37 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_success"
"","2971","Contract policy is NOT fulfilled Dismantler allowedBrands (IN, but not subset)","","Tue Jul 08 12:54:58 GMT 2025","passed","Tue Jul 08 12:55:01 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyNotFulfilled"
"","1375","Policy is accepted MembershipCredential","","Tue Jul 08 12:51:51 GMT 2025","passed","Tue Jul 08 12:51:52 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","1230","The authentication token has a invalid id","","Tue Jul 08 12:51:31 GMT 2025","passed","Tue Jul 08 12:51:32 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_invalidTokenId"
