"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","51","Policy is accepted Dismantler allowedBrands (EQ, exact match)","","Fri Jun 27 08:55:29 GMT 2025","passed","Fri Jun 27 08:55:29 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","6054","Contract policy is fulfilled Dismantler allowedBrands (EQ, exact match)","","Fri Jun 27 08:58:23 GMT 2025","passed","Fri Jun 27 08:58:29 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","52","Policy is accepted PCF Use Case (new notation)","","Fri Jun 27 08:55:29 GMT 2025","passed","Fri Jun 27 08:55:29 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","47","Policy is accepted Usage Purpose","","Fri Jun 27 08:55:29 GMT 2025","passed","Fri Jun 27 08:55:29 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","5809","transferData_privateBackend()","","Fri Jun 27 08:55:20 GMT 2025","passed","Fri Jun 27 08:55:26 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_privateBackend"
"","92","Provider gets 200 when asset selector has a valid criterion","","Fri Jun 27 08:55:44 GMT 2025","passed","Fri Jun 27 08:55:44 GMT 2025","","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","shouldPass_whenContractDefinitionHasCorrectAssetSelector"
"","5974","Contract policy is fulfilled PCF Use Case (legacy notation)","","Fri Jun 27 08:57:47 GMT 2025","passed","Fri Jun 27 08:57:53 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","7723","transferData_withAutomaticRefresh()","","Fri Jun 27 08:56:28 GMT 2025","passed","Fri Jun 27 08:56:36 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferWithTokenRefreshTest","org.eclipse.tractusx.edc.tests.transfer.TransferWithTokenRefreshTest","transferData_withAutomaticRefresh"
"","578","Verify HTTP 200 response and body when refreshing succeeds","","Fri Jun 27 08:54:52 GMT 2025","passed","Fri Jun 27 08:54:52 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","getEdrWithRefresh_success"
"","535","Policy is accepted MembershipCredential","","Fri Jun 27 08:55:28 GMT 2025","passed","Fri Jun 27 08:55:29 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
