"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17077","Verify that the callbacks are invoked when negotiating an EDR","","Mon Mar 31 22:39:39 GMT 2025","passed","Mon Mar 31 22:39:56 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.NegotiateEdrTest.InMemory","org.eclipse.tractusx.edc.tests.edrv2.NegotiateEdrTest$InMemory","negotiateEdr_shouldInvokeCallbacks"
"","28","Policy is accepted Contract reference","","Mon Mar 31 22:38:47 GMT 2025","passed","Mon Mar 31 22:38:47 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest$InMemory","shouldAcceptValidPolicyDefinitions"
"","125","refreshEdr_whenNotFound()","","Mon Mar 31 22:39:25 GMT 2025","passed","Mon Mar 31 22:39:26 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest$InMemory","refreshEdr_whenNotFound"
"","163","refreshEdr_whenNotFound()","","Mon Mar 31 22:38:59 GMT 2025","passed","Mon Mar 31 22:38:59 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest.Postgres","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest$Postgres","refreshEdr_whenNotFound"
"","150","Multiple ContractDefinitions exist for one Asset","","Mon Mar 31 22:39:21 GMT 2025","passed","Mon Mar 31 22:39:21 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest.InMemory","org.eclipse.tractusx.edc.tests.catalog.CatalogTest$InMemory","requestCatalog_multipleOffersForAsset"
"","162","refreshEdr_whenNotAuthorized()","","Mon Mar 31 22:39:05 GMT 2025","passed","Mon Mar 31 22:39:05 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest.Postgres","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest$Postgres","refreshEdr_whenNotAuthorized"
"","40573","transferData_withAutomaticRefresh()","","Mon Mar 31 22:40:11 GMT 2025","passed","Mon Mar 31 22:40:51 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferWithTokenRefreshTest","org.eclipse.tractusx.edc.tests.transfer.TransferWithTokenRefreshTest","transferData_withAutomaticRefresh"
"","2062","Verify the refresh endpoint is not called when auto_refresh=false","","Mon Mar 31 22:38:56 GMT 2025","passed","Mon Mar 31 22:38:58 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest.Postgres","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest$Postgres","getEdrWithRefresh_whenNotAutorefresh_shouldNotCallEndpoint"
"","1087","The Authorization header is empty","","Mon Mar 31 22:39:14 GMT 2025","passed","Mon Mar 31 22:39:15 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_emptyAuthHeader"
"","8019","transferData_withExpiredEdr_shouldReturn4xx()","","Mon Mar 31 22:40:51 GMT 2025","passed","Mon Mar 31 22:40:59 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferWithTokenRefreshTest","org.eclipse.tractusx.edc.tests.transfer.TransferWithTokenRefreshTest","transferData_withExpiredEdr_shouldReturn4xx"
"","30","Policy is accepted Dismantler allowedBrands (IS_ANY_OF, one intersects)","","Mon Mar 31 22:38:46 GMT 2025","passed","Mon Mar 31 22:38:46 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest$InMemory","shouldAcceptValidPolicyDefinitions"
"","36","Policy is accepted PCF Use Case (new notation)","","Mon Mar 31 22:38:46 GMT 2025","passed","Mon Mar 31 22:38:46 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest$InMemory","shouldNotAcceptInvalidValidPolicyDefinitions"
"","5871","transferData_withSuspendResume()","","Mon Mar 31 22:39:12 GMT 2025","passed","Mon Mar 31 22:39:18 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$InMemory","transferData_withSuspendResume"
"","6777","Verify all existing TPs related to an agreement are terminated upon its retirement","","Mon Mar 31 22:39:10 GMT 2025","passed","Mon Mar 31 22:39:17 GMT 2025","","org.eclipse.tractusx.edc.tests.agreement.retirement.RetireAgreementTest.InMemory","org.eclipse.tractusx.edc.tests.agreement.retirement.RetireAgreementTest$InMemory","retireAgreement_shouldCloseTransferProcesses"
"","184","Verify that the consumer receives only the offers he is permitted to (using the legacy BPN validation)","","Mon Mar 31 22:39:21 GMT 2025","passed","Mon Mar 31 22:39:21 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest.InMemory","org.eclipse.tractusx.edc.tests.catalog.CatalogTest$InMemory","requestCatalog_filteredByBpnLegacy_shouldReject"
"","19","Policy is accepted Dismantler Cred (activity type)","","Mon Mar 31 22:38:46 GMT 2025","passed","Mon Mar 31 22:38:46 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest$InMemory","shouldNotAcceptInvalidValidPolicyDefinitions"
"","31","Policy is accepted PCF Use Case (new notation)","","Mon Mar 31 22:38:46 GMT 2025","passed","Mon Mar 31 22:38:46 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest$InMemory","shouldAcceptValidPolicyDefinitions"
