"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","298","Consumer gets catalog from the provider. No constraints.","","Tue May 20 06:52:54 GMT 2025","passed","Tue May 20 06:52:54 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_fulfillsPolicy_shouldReturnOffer"
"","562","refreshEdr_whenNotAuthorized()","","Tue May 20 06:54:00 GMT 2025","passed","Tue May 20 06:54:01 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","refreshEdr_whenNotAuthorized"
"","10056","azureBlobPush_withoutDestFolder()","","Tue May 20 06:54:18 GMT 2025","passed","Tue May 20 06:54:28 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","azureBlobPush_withoutDestFolder"
"","5060","Contract policy is fulfilled DataExchangeGovernance use case","","Tue May 20 06:57:19 GMT 2025","passed","Tue May 20 06:57:24 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","275","Expect the Catalog request to fail if a credential is revoked","","Tue May 20 06:56:30 GMT 2025","passed","Tue May 20 06:56:30 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","catalogRequest_whenCredentialRevoked"
"","41","Policy is accepted Contract reference","","Tue May 20 06:52:58 GMT 2025","passed","Tue May 20 06:52:58 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","354","Expect the Catalog request to fail if a credential is revoked","","Tue May 20 06:54:50 GMT 2025","passed","Tue May 20 06:54:51 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","catalogRequest_whenCredentialRevoked"
"","47","Policy is accepted Dismantler allowedBrands (IN, fully contained)","","Tue May 20 06:52:58 GMT 2025","passed","Tue May 20 06:52:58 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","5953","Contract policy is fulfilled MembershipCredential","","Tue May 20 06:57:02 GMT 2025","passed","Tue May 20 06:57:08 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","1440","Consumer gets cached catalog with provider entry","","Tue May 20 06:53:53 GMT 2025","passed","Tue May 20 06:53:54 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.FederatedCatalogTest","org.eclipse.tractusx.edc.tests.catalog.FederatedCatalogTest","requestCatalog_fulfillsPolicy_shouldReturnOffer"
"","2148","transferFile_success()","","Tue May 20 06:53:55 GMT 2025","passed","Tue May 20 06:53:58 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.S3ToS3Test","org.eclipse.tractusx.edc.dataplane.transfer.test.S3ToS3Test","transferFile_success"
"","2979","Contract policy is fulfilled Dismantler Cred (activity type)","","Tue May 20 06:55:34 GMT 2025","passed","Tue May 20 06:55:37 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","3072","Contract policy is fulfilled Dismantler allowedBrands (IS_ANY_OF, one intersects)","","Tue May 20 06:55:37 GMT 2025","passed","Tue May 20 06:55:40 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","17192","Malicious actor should not impersonate a consumer sending a valid consumer VP","","Tue May 20 06:53:39 GMT 2025","passed","Tue May 20 06:53:57 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.CredentialSpoofTest","org.eclipse.tractusx.edc.tests.transfer.CredentialSpoofTest","shouldNotImpersonateConsumer_withConsumerPresentation"
"","5995","Contract policy is fulfilled PCF Use Case (new notation)","","Tue May 20 06:57:13 GMT 2025","passed","Tue May 20 06:57:19 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","3898","transferData_privateBackend_withConsumerDataPlane()","","Tue May 20 06:52:59 GMT 2025","passed","Tue May 20 06:53:02 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest","transferData_privateBackend_withConsumerDataPlane"
"","2948","Contract policy is NOT fulfilled Traceability Use Case (new notation)","","Tue May 20 06:56:49 GMT 2025","passed","Tue May 20 06:56:52 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyNotFulfilled"
"","5054","Contract policy is fulfilled PCF Use Case (legacy notation)","","Tue May 20 06:57:08 GMT 2025","passed","Tue May 20 06:57:13 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","14230","transferData_withTerminate()","","Tue May 20 06:53:02 GMT 2025","passed","Tue May 20 06:53:17 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest","transferData_withTerminate"
"","412","refreshEdr()","","Tue May 20 06:53:52 GMT 2025","passed","Tue May 20 06:53:53 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","refreshEdr"
"","1618","shouldDelegateAuth()","","Tue May 20 06:54:33 GMT 2025","passed","Tue May 20 06:54:35 GMT 2025","","org.eclipse.tractusx.edc.tests.auth.DelegatedAuthEndToEndTest","org.eclipse.tractusx.edc.tests.auth.DelegatedAuthEndToEndTest","shouldDelegateAuth"
"","154","refreshEdr_whenNotFound()","","Tue May 20 06:53:53 GMT 2025","passed","Tue May 20 06:53:53 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","refreshEdr_whenNotFound"
"","2094","Contract policy is NOT fulfilled Traceability Use Case (new notation)","","Tue May 20 06:55:09 GMT 2025","passed","Tue May 20 06:55:11 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyNotFulfilled"
"","1539","retireAgreement_shouldFail_whenAgreementDoesNotExist()","","Tue May 20 06:52:57 GMT 2025","passed","Tue May 20 06:52:59 GMT 2025","","org.eclipse.tractusx.edc.tests.agreement.retirement.RetireAgreementTest","org.eclipse.tractusx.edc.tests.agreement.retirement.RetireAgreementTest","retireAgreement_shouldFail_whenAgreementDoesNotExist"
"","2955","Contract policy is NOT fulfilled Sustainability Use Case (legacy notation)","","Tue May 20 06:56:46 GMT 2025","passed","Tue May 20 06:56:49 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyNotFulfilled"
"","44","Policy is accepted Dismantler Credential","","Tue May 20 06:52:58 GMT 2025","passed","Tue May 20 06:52:58 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","2560","Verify that the consumer receives only the offers he is permitted to (using the legacy BPN validation)","","Tue May 20 06:52:52 GMT 2025","passed","Tue May 20 06:52:54 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_filteredByBpnLegacy_WithNamespace_shouldReject"
"","38847","Catalog with 1000 offers","","Tue May 20 06:52:54 GMT 2025","passed","Tue May 20 06:53:33 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_of1000Assets_shouldContainAll"
"","1219","Refresh token success","","Tue May 20 06:52:42 GMT 2025","passed","Tue May 20 06:52:44 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_success"
"","9052","transferData_withExpiredEdr_shouldReturn4xx()","","Tue May 20 06:54:16 GMT 2025","passed","Tue May 20 06:54:25 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferWithTokenRefreshTest","org.eclipse.tractusx.edc.tests.transfer.TransferWithTokenRefreshTest","transferData_withExpiredEdr_shouldReturn4xx"
"","1522","Policy is accepted MembershipCredential","","Tue May 20 06:52:55 GMT 2025","passed","Tue May 20 06:52:57 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","4","verifyAgentId_whenNoMembershipCredential(ParticipantAgentService)","","Tue May 20 06:55:59 GMT 2025","passed","Tue May 20 06:55:59 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.IdentityExtractorTest","org.eclipse.tractusx.edc.tests.transfer.IdentityExtractorTest","verifyAgentId_whenNoMembershipCredential"
"","38","Policy is accepted Dismantler Credential","","Tue May 20 06:52:57 GMT 2025","passed","Tue May 20 06:52:57 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","7878","Verify all existing TPs related to an agreement are terminated upon its retirement","","Tue May 20 06:52:59 GMT 2025","passed","Tue May 20 06:53:07 GMT 2025","","org.eclipse.tractusx.edc.tests.agreement.retirement.RetireAgreementTest","org.eclipse.tractusx.edc.tests.agreement.retirement.RetireAgreementTest","retireAgreement_shouldCloseTransferProcesses"
"","6060","azureBlobPush_withDestFolder()","","Tue May 20 06:54:28 GMT 2025","passed","Tue May 20 06:54:34 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","azureBlobPush_withDestFolder"
"","5893","Contract policy is fulfilled Dismantler Credential","","Tue May 20 06:57:24 GMT 2025","passed","Tue May 20 06:57:30 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","1894","Verify the refresh endpoint is not called when auto_refresh=false","","Tue May 20 06:53:50 GMT 2025","passed","Tue May 20 06:53:52 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","getEdrWithRefresh_whenNotAutorefresh_shouldNotCallEndpoint"
