"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2037","transferFile_azureToS3(Vault)","","Mon May 19 23:35:16 GMT 2025","passed","Mon May 19 23:35:18 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","transferFile_azureToS3"
"","29","Provider gets 400 when no asset selector is used","","Mon May 19 23:37:10 GMT 2025","passed","Mon May 19 23:37:10 GMT 2025","","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","shouldFail_whenContractDefinitionHasNoAssetSelector"
"","154","refreshEdr_whenNotAuthorized()","","Mon May 19 23:33:50 GMT 2025","passed","Mon May 19 23:33:50 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","refreshEdr_whenNotAuthorized"
"","42","Policy is accepted PCF Use Case (legacy notation)","","Mon May 19 23:33:49 GMT 2025","passed","Mon May 19 23:33:49 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","3038","Contract policy is fulfilled DataExchangeGovernance use case","","Mon May 19 23:35:51 GMT 2025","passed","Mon May 19 23:35:54 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","1416","Contract policy is NOT fulfilled Sustainability Use Case (legacy notation)","","Mon May 19 23:37:04 GMT 2025","passed","Mon May 19 23:37:05 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyNotFulfilled"
"","1221","Refresh token is null or empty (missing) [2] ","","Mon May 19 23:33:38 GMT 2025","passed","Mon May 19 23:33:39 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_invalidRefreshToken"
"","7070","azureBlobPush_containerNotExist()","","Mon May 19 23:35:09 GMT 2025","passed","Mon May 19 23:35:16 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","azureBlobPush_containerNotExist"
"","58","Policy is accepted Contract reference","","Mon May 19 23:33:51 GMT 2025","passed","Mon May 19 23:33:51 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","3083","Contract policy is fulfilled Dismantler allowedBrands (IN, fully contained)","","Mon May 19 23:36:09 GMT 2025","passed","Mon May 19 23:36:12 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","2155","transferFile_success()","","Mon May 19 23:35:28 GMT 2025","passed","Mon May 19 23:35:30 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.S3ToS3Test","org.eclipse.tractusx.edc.dataplane.transfer.test.S3ToS3Test","transferFile_success"
"","2126","Contract policy is NOT fulfilled Dismantler activityType does not match","","Mon May 19 23:35:34 GMT 2025","passed","Mon May 19 23:35:36 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyNotFulfilled"
"","2970","Contract policy is fulfilled Dismantler allowedBrands (IS_NONE_OF, no intersect)","","Mon May 19 23:36:06 GMT 2025","passed","Mon May 19 23:36:09 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","1958","Verify the refresh endpoint is not called when auto_refresh=false","","Mon May 19 23:33:41 GMT 2025","passed","Mon May 19 23:33:43 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","getEdrWithRefresh_whenNotAutorefresh_shouldNotCallEndpoint"
