"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1264","The authentication token has a invalid id","","Wed Jun 18 08:23:25 GMT 2025","passed","Wed Jun 18 08:23:26 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_invalidTokenId"
"","3375","Contract policy is fulfilled Dismantler allowedBrands (EQ, exact match)","","Wed Jun 18 08:25:50 GMT 2025","passed","Wed Jun 18 08:25:53 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","460","refreshEdr()","","Wed Jun 18 08:24:32 GMT 2025","passed","Wed Jun 18 08:24:32 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","refreshEdr"
"","1951","shouldFail_whenDestinationBucketDoesNotExist()","","Wed Jun 18 08:24:52 GMT 2025","passed","Wed Jun 18 08:24:54 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.S3ToS3Test","org.eclipse.tractusx.edc.dataplane.transfer.test.S3ToS3Test","shouldFail_whenDestinationBucketDoesNotExist"
"","2051","transferFile_targetContainerNotExist_shouldFail(Vault)","","Wed Jun 18 08:24:19 GMT 2025","passed","Wed Jun 18 08:24:21 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","transferFile_targetContainerNotExist_shouldFail"
"","5059","Contract policy is fulfilled Dismantler allowedBrands (IN, fully contained)","","Wed Jun 18 08:28:04 GMT 2025","passed","Wed Jun 18 08:28:09 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","15795","Expect the Catalog request to fail if a credential is expired","","Wed Jun 18 08:25:01 GMT 2025","passed","Wed Jun 18 08:25:17 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","catalogRequest_whenCredentialExpired"
"","4534","Verify that the callbacks are invoked when negotiating an EDR","","Wed Jun 18 08:24:57 GMT 2025","passed","Wed Jun 18 08:25:01 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.NegotiateEdrTest","org.eclipse.tractusx.edc.tests.edrv2.NegotiateEdrTest","negotiateEdr_shouldInvokeCallbacks"
"","5394","When multiple requests to refresh, to different edrs, verify all return non expired token","","Wed Jun 18 08:24:33 GMT 2025","passed","Wed Jun 18 08:24:38 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","getEdrWithRefresh_subsequentRequestReturn"
"","5911","Contract policy is fulfilled MembershipCredential","","Wed Jun 18 08:27:12 GMT 2025","passed","Wed Jun 18 08:27:18 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
