"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5115","Contract policy is fulfilled Dismantler allowedBrands (EQ, exact match)","","Tue May 20 19:07:13 GMT 2025","passed","Tue May 20 19:07:18 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","30","Policy is accepted Contract reference","","Tue May 20 19:03:13 GMT 2025","passed","Tue May 20 19:03:13 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","3083","Contract policy is fulfilled Dismantler allowedBrands (IS_ANY_OF, one intersects)","","Tue May 20 19:05:06 GMT 2025","passed","Tue May 20 19:05:09 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","1211","Refresh token is null or empty (missing) [2] ","","Tue May 20 19:03:42 GMT 2025","passed","Tue May 20 19:03:43 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_invalidRefreshToken"
"","52","Policy is accepted Dismantler allowedBrands (IN, fully contained)","","Tue May 20 19:03:14 GMT 2025","passed","Tue May 20 19:03:14 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","5925","Contract policy is fulfilled Dismantler Credential","","Tue May 20 19:06:56 GMT 2025","passed","Tue May 20 19:07:02 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","156","refreshEdr_whenNotFound()","","Tue May 20 19:03:01 GMT 2025","passed","Tue May 20 19:03:01 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","refreshEdr_whenNotFound"
"","5998","transferData_privateBackend_withConsumerDataPlane()","","Tue May 20 19:05:54 GMT 2025","passed","Tue May 20 19:06:00 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_privateBackend_withConsumerDataPlane"
"","3013","Contract policy is fulfilled Dismantler allowedBrands (IN, fully contained)","","Tue May 20 19:05:15 GMT 2025","passed","Tue May 20 19:05:18 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","15723","Expect the Catalog request to fail if a credential is expired","","Tue May 20 19:06:00 GMT 2025","passed","Tue May 20 19:06:16 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","catalogRequest_whenCredentialExpired"
"","5867","Contract policy is fulfilled MembershipCredential","","Tue May 20 19:06:32 GMT 2025","passed","Tue May 20 19:06:38 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","1404","Consumer gets cached catalog with provider entry","","Tue May 20 19:04:07 GMT 2025","passed","Tue May 20 19:04:08 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.FederatedCatalogTest","org.eclipse.tractusx.edc.tests.catalog.FederatedCatalogTest","requestCatalog_fulfillsPolicy_shouldReturnOffer"
"","5526","Verify that the callbacks are invoked when negotiating an EDR","","Tue May 20 19:03:26 GMT 2025","passed","Tue May 20 19:03:32 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.NegotiateEdrTest","org.eclipse.tractusx.edc.tests.edrv2.NegotiateEdrTest","negotiateEdr_shouldInvokeCallbacks"
"","2038","transferMultipleFiles()","","Tue May 20 19:04:31 GMT 2025","passed","Tue May 20 19:04:33 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.S3ToS3Test","org.eclipse.tractusx.edc.dataplane.transfer.test.S3ToS3Test","transferMultipleFiles"
"","1339","Contract policy is NOT fulfilled Dismantler allowedBrands (IS_NONE_OF, but is one contains)","","Tue May 20 19:06:28 GMT 2025","passed","Tue May 20 19:06:29 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyNotFulfilled"
"","9944","azureBlobPush_withoutDestFolder()","","Tue May 20 19:03:47 GMT 2025","passed","Tue May 20 19:03:57 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","azureBlobPush_withoutDestFolder"
"","2040","transferFile_targetContainerNotExist_shouldFail(Vault)","","Tue May 20 19:03:45 GMT 2025","passed","Tue May 20 19:03:47 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","transferFile_targetContainerNotExist_shouldFail"
"","46","Policy is accepted PCF Use Case (legacy notation)","","Tue May 20 19:03:12 GMT 2025","passed","Tue May 20 19:03:12 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","2040","transferFile_azureToS3(Vault)","","Tue May 20 19:04:03 GMT 2025","passed","Tue May 20 19:04:05 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","transferFile_azureToS3"
"","5928","Contract policy is fulfilled Dismantler allowedBrands (IS_NONE_OF, no intersect)","","Tue May 20 19:07:18 GMT 2025","passed","Tue May 20 19:07:24 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","7127","azureBlobPush_containerNotExist()","","Tue May 20 19:04:03 GMT 2025","passed","Tue May 20 19:04:10 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","azureBlobPush_containerNotExist"
"","317","Provider gets 400 when empty asset selector is used","","Tue May 20 19:04:16 GMT 2025","passed","Tue May 20 19:04:16 GMT 2025","","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","shouldFail_whenContractDefinitionHasEmptyAssetSelector"
