"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3495","The authentication token misses required claims: token","","Tue Apr 01 07:48:24 GMT 2025","passed","Tue Apr 01 07:48:27 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_invalidAuthenticationToken_missingAccessToken"
"","174","Multiple ContractDefinitions exist for one Asset","","Tue Apr 01 07:49:13 GMT 2025","passed","Tue Apr 01 07:49:13 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest.InMemory","org.eclipse.tractusx.edc.tests.catalog.CatalogTest$InMemory","requestCatalog_multipleOffersForAsset"
"","26","Policy is accepted Contract reference","","Tue Apr 01 07:49:17 GMT 2025","passed","Tue Apr 01 07:49:17 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest$InMemory","shouldAcceptValidPolicyDefinitions"
"","41","Policy is accepted Dismantler allowedBrands (EQ, exact match)","","Tue Apr 01 07:49:17 GMT 2025","passed","Tue Apr 01 07:49:17 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest$InMemory","shouldAcceptValidPolicyDefinitions"
"","3919","Contract policy is fulfilled PCF Use Case (new notation)","","Tue Apr 01 07:53:25 GMT 2025","passed","Tue Apr 01 07:53:29 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsHttpConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsHttpConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","37254","httpPushDataTransfer()","","Tue Apr 01 07:49:08 GMT 2025","passed","Tue Apr 01 07:49:45 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest$InMemory","httpPushDataTransfer"
"","10285","Verify the refresh endpoint is not called when auto_refresh=false","","Tue Apr 01 07:49:32 GMT 2025","passed","Tue Apr 01 07:49:42 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest$InMemory","getEdrWithRefresh_whenNotAutorefresh_shouldNotCallEndpoint"
"","4760","refreshEdr()","","Tue Apr 01 07:49:42 GMT 2025","passed","Tue Apr 01 07:49:47 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest$InMemory","refreshEdr"
"","65623","transferData_privateBackend()","","Tue Apr 01 07:49:53 GMT 2025","passed","Tue Apr 01 07:50:59 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimHttpConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimHttpConsumerPullTest","transferData_privateBackend"
"","33","Policy is accepted PCF Use Case (legacy notation)","","Tue Apr 01 07:49:16 GMT 2025","passed","Tue Apr 01 07:49:16 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest$InMemory","shouldNotAcceptInvalidValidPolicyDefinitions"
