"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1414","retireAgreement_shouldFail_whenAgreementDoesNotExist()","","Tue Jun 17 21:15:11 GMT 2025","passed","Tue Jun 17 21:15:12 GMT 2025","","org.eclipse.tractusx.edc.tests.agreement.retirement.RetireAgreementTest","org.eclipse.tractusx.edc.tests.agreement.retirement.RetireAgreementTest","retireAgreement_shouldFail_whenAgreementDoesNotExist"
"","3296","Contract policy is fulfilled Dismantler allowedBrands (IS_NONE_OF, no intersect)","","Tue Jun 17 21:17:14 GMT 2025","passed","Tue Jun 17 21:17:18 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","2157","transferFile_success()","","Tue Jun 17 21:16:17 GMT 2025","passed","Tue Jun 17 21:16:19 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.S3ToS3Test","org.eclipse.tractusx.edc.dataplane.transfer.test.S3ToS3Test","transferFile_success"
"","31","Policy is accepted Dismantler Credential","","Tue Jun 17 21:15:15 GMT 2025","passed","Tue Jun 17 21:15:15 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","9905","azureBlobPush_withoutDestFolder()","","Tue Jun 17 21:15:26 GMT 2025","passed","Tue Jun 17 21:15:36 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","azureBlobPush_withoutDestFolder"
"","28","Policy is accepted Dismantler Cred (activity type)","","Tue Jun 17 21:15:15 GMT 2025","passed","Tue Jun 17 21:15:16 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","568","refreshEdr_whenNotAuthorized()","","Tue Jun 17 21:15:11 GMT 2025","passed","Tue Jun 17 21:15:12 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","refreshEdr_whenNotAuthorized"
"","15825","Malicious actor should not impersonate a consumer by creating a VP with the consumer membership credential","","Tue Jun 17 21:15:30 GMT 2025","passed","Tue Jun 17 21:15:46 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.CredentialSpoofTest","org.eclipse.tractusx.edc.tests.transfer.CredentialSpoofTest","shouldNotImpersonateConsumer_withWrappedConsumerCredential"
"","5928","httpPushDataTransfer()","","Tue Jun 17 21:16:12 GMT 2025","passed","Tue Jun 17 21:16:18 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest","httpPushDataTransfer"
"","41","Policy is accepted In force date policy","","Tue Jun 17 21:15:17 GMT 2025","passed","Tue Jun 17 21:15:17 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","4956","Contract policy is fulfilled Dismantler allowedBrands (EQ, exact match)","","Tue Jun 17 21:19:11 GMT 2025","passed","Tue Jun 17 21:19:16 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","2838","transferData_privateBackend_withConsumerDataPlane()","","Tue Jun 17 21:16:20 GMT 2025","passed","Tue Jun 17 21:16:22 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_privateBackend_withConsumerDataPlane"
"","2986","Contract policy is fulfilled Dismantler allowedBrands (IS_ANY_OF, one intersects)","","Tue Jun 17 21:17:09 GMT 2025","passed","Tue Jun 17 21:17:12 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","2045","transferFile_success(Vault)","","Tue Jun 17 21:15:44 GMT 2025","passed","Tue Jun 17 21:15:46 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","transferFile_success"
"","2038","transferFile_azureToS3(Vault)","","Tue Jun 17 21:16:06 GMT 2025","passed","Tue Jun 17 21:16:08 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","transferFile_azureToS3"
