"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4879","transferData_withSuspendResume()","","Thu Apr 24 21:36:38 GMT 2025","passed","Thu Apr 24 21:36:43 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$InMemory","transferData_withSuspendResume"
"","55","Policy is accepted PCF Use Case (legacy notation)","","Thu Apr 24 21:36:16 GMT 2025","passed","Thu Apr 24 21:36:16 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest$InMemory","shouldAcceptValidPolicyDefinitions"
"","1923","Verify the refresh endpoint is not called when auto_refresh=false","","Thu Apr 24 21:36:36 GMT 2025","passed","Thu Apr 24 21:36:38 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest.Postgres","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest$Postgres","getEdrWithRefresh_whenNotAutorefresh_shouldNotCallEndpoint"
"","917","The sign key of the authentication token is different from the public key from the DID","","Thu Apr 24 21:36:11 GMT 2025","passed","Thu Apr 24 21:36:11 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_spoofedAuthToken"
"","136","Expect the Catalog request to fail if a credential is expired","","Thu Apr 24 21:37:56 GMT 2025","passed","Thu Apr 24 21:37:56 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimHttpConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimHttpConsumerPullTest","catalogRequest_whenCredentialExpired"
"","146","Verify HTTP 200 response and body when refreshing succeeds","","Thu Apr 24 21:37:11 GMT 2025","passed","Thu Apr 24 21:37:11 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest$InMemory","getEdrWithRefresh_success"
"","24","Policy is accepted Dismantler allowedBrands (EQ, exact match)","","Thu Apr 24 21:36:15 GMT 2025","passed","Thu Apr 24 21:36:15 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest$InMemory","shouldNotAcceptInvalidValidPolicyDefinitions"
"","249","Expect the Catalog request to fail if a credential is revoked","","Thu Apr 24 21:40:00 GMT 2025","passed","Thu Apr 24 21:40:01 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsHttpConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsHttpConsumerPullTest","catalogRequest_whenCredentialRevoked"
"","1281","Policy is accepted MembershipCredential","","Thu Apr 24 21:36:14 GMT 2025","passed","Thu Apr 24 21:36:15 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest$InMemory","shouldNotAcceptInvalidValidPolicyDefinitions"
"","29","Policy is accepted Dismantler allowedBrands (IS_ANY_OF, one intersects)","","Thu Apr 24 21:36:16 GMT 2025","passed","Thu Apr 24 21:36:16 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest$InMemory","shouldAcceptValidPolicyDefinitions"
"","32","Policy is accepted DataExchangeGovernance use case","","Thu Apr 24 21:36:15 GMT 2025","passed","Thu Apr 24 21:36:15 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest$InMemory","shouldNotAcceptInvalidValidPolicyDefinitions"
"","2077","Contract policy is NOT fulfilled Traceability Use Case (new notation)","","Thu Apr 24 21:37:58 GMT 2025","passed","Thu Apr 24 21:38:00 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimHttpConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimHttpConsumerPullTest","transferData_whenContractPolicyNotFulfilled"
"","141","Verify HTTP 403 response when refreshing the token is not allowed","","Thu Apr 24 21:37:05 GMT 2025","passed","Thu Apr 24 21:37:06 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest$InMemory","getEdrWithRefresh_unauthorized"
"","304","Malicious actor should not impersonate a consumer by creating a VP with the consumer membership credential","","Thu Apr 24 21:36:36 GMT 2025","passed","Thu Apr 24 21:36:36 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.CredentialSpoofTest","org.eclipse.tractusx.edc.tests.transfer.CredentialSpoofTest","shouldNotImpersonateConsumer_withWrappedConsumerCredential"
"","5401","When multiple requests to refresh, to different edrs, verify all return non expired token","","Thu Apr 24 21:36:39 GMT 2025","passed","Thu Apr 24 21:36:44 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest.Postgres","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest$Postgres","getEdrWithRefresh_subsequentRequestReturn"
"","10296","Verify the refresh endpoint is not called when auto_refresh=false","","Thu Apr 24 21:36:50 GMT 2025","passed","Thu Apr 24 21:37:00 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest$InMemory","getEdrWithRefresh_whenNotAutorefresh_shouldNotCallEndpoint"
"","4002","Contract policy is fulfilled Dismantler allowedBrands (IN, fully contained)","","Thu Apr 24 21:40:45 GMT 2025","passed","Thu Apr 24 21:40:49 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsHttpConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsHttpConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","3237","The authentication token misses required claims: token","","Thu Apr 24 21:36:02 GMT 2025","passed","Thu Apr 24 21:36:05 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_invalidAuthenticationToken_missingAccessToken"
"","970","Refresh token success","","Thu Apr 24 21:36:12 GMT 2025","passed","Thu Apr 24 21:36:13 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_success"
"","124","refreshEdr_whenNotFound()","","Thu Apr 24 21:37:05 GMT 2025","passed","Thu Apr 24 21:37:05 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest$InMemory","refreshEdr_whenNotFound"
"","179","Verify that the consumer receives only the offers he is permitted to (using the legacy BPN validation)","","Thu Apr 24 21:37:02 GMT 2025","passed","Thu Apr 24 21:37:03 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest.InMemory","org.eclipse.tractusx.edc.tests.catalog.CatalogTest$InMemory","requestCatalog_filteredByBpnLegacy_shouldReject"
"","54","Policy is accepted DataExchangeGovernance use case","","Thu Apr 24 21:36:16 GMT 2025","passed","Thu Apr 24 21:36:16 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest$InMemory","shouldAcceptValidPolicyDefinitions"
"","3061","Malicious actor should not impersonate a consumer sending a valid consumer VP","","Thu Apr 24 21:36:33 GMT 2025","passed","Thu Apr 24 21:36:36 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.CredentialSpoofTest","org.eclipse.tractusx.edc.tests.transfer.CredentialSpoofTest","shouldNotImpersonateConsumer_withConsumerPresentation"
"","844","Refresh token is null or empty (missing) [2] ","","Thu Apr 24 21:36:08 GMT 2025","passed","Thu Apr 24 21:36:09 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_invalidRefreshToken"
"","3528","Contract policy is fulfilled MembershipCredential","","Thu Apr 24 21:38:08 GMT 2025","passed","Thu Apr 24 21:38:12 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimHttpConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimHttpConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","3008","Contract policy is fulfilled Dismantler allowedBrands (IS_ANY_OF, one intersects)","","Thu Apr 24 21:40:36 GMT 2025","passed","Thu Apr 24 21:40:39 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsHttpConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsHttpConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","37277","httpPushDataTransfer()","","Thu Apr 24 21:36:51 GMT 2025","passed","Thu Apr 24 21:37:28 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest$InMemory","httpPushDataTransfer"
"","2906","Contract policy is NOT fulfilled Dismantler allowedBrands (IS_NONE_OF, but is one contains)","","Thu Apr 24 21:40:09 GMT 2025","passed","Thu Apr 24 21:40:12 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsHttpConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsHttpConsumerPullTest","transferData_whenContractPolicyNotFulfilled"
"","3374","Contract policy is fulfilled Dismantler Cred (activity type)","","Thu Apr 24 21:38:32 GMT 2025","passed","Thu Apr 24 21:38:35 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimHttpConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimHttpConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","908","The refresh token does not match the stored one","","Thu Apr 24 21:36:10 GMT 2025","passed","Thu Apr 24 21:36:11 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_withWrongRefreshToken"
"","40628","transferData_withAutomaticRefresh()","","Thu Apr 24 21:37:35 GMT 2025","passed","Thu Apr 24 21:38:16 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferWithTokenRefreshTest","org.eclipse.tractusx.edc.tests.transfer.TransferWithTokenRefreshTest","transferData_withAutomaticRefresh"
"","5675","Contract policy is fulfilled Dismantler allowedBrands (EQ, exact match)","","Thu Apr 24 21:38:39 GMT 2025","passed","Thu Apr 24 21:38:45 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimHttpConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimHttpConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","161","refreshEdr_whenNotAuthorized()","","Thu Apr 24 21:36:45 GMT 2025","passed","Thu Apr 24 21:36:45 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest.Postgres","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest$Postgres","refreshEdr_whenNotAuthorized"
"","19","Policy is accepted Dismantler allowedBrands (IN, fully contained)","","Thu Apr 24 21:36:15 GMT 2025","passed","Thu Apr 24 21:36:15 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest.InMemory","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest$InMemory","shouldNotAcceptInvalidValidPolicyDefinitions"
"","3010","Contract policy is fulfilled Dismantler Credential","","Thu Apr 24 21:40:30 GMT 2025","passed","Thu Apr 24 21:40:33 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsHttpConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsHttpConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","4012","Contract policy is fulfilled MembershipCredential","","Thu Apr 24 21:40:15 GMT 2025","passed","Thu Apr 24 21:40:19 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsHttpConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsHttpConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","2037","Contract policy is NOT fulfilled Dismantler activityType does not match","","Thu Apr 24 21:38:00 GMT 2025","passed","Thu Apr 24 21:38:02 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimHttpConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimHttpConsumerPullTest","transferData_whenContractPolicyNotFulfilled"
