"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2049","transferFile_targetContainerNotExist_shouldFail(Vault)","","Wed Jun 18 23:08:44 GMT 2025","passed","Wed Jun 18 23:08:46 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","transferFile_targetContainerNotExist_shouldFail"
"","65","Policy is accepted Dismantler Cred (activity type)","","Wed Jun 18 23:09:30 GMT 2025","passed","Wed Jun 18 23:09:30 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","2292","Verify that the consumer receives only the offers he is permitted to (using the legacy BPN validation)","","Wed Jun 18 23:10:05 GMT 2025","passed","Wed Jun 18 23:10:07 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_filteredByBpnLegacy_WithNamespace_shouldReject"
"","2709","transferFile_azureToS3MultipleFiles(Vault)","","Wed Jun 18 23:08:56 GMT 2025","passed","Wed Jun 18 23:08:59 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","transferFile_azureToS3MultipleFiles"
"","66","Policy is accepted Dismantler allowedBrands (IS_ANY_OF, one intersects)","","Wed Jun 18 23:09:30 GMT 2025","passed","Wed Jun 18 23:09:30 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","1220","The refresh token does not match the stored one","","Wed Jun 18 23:08:37 GMT 2025","passed","Wed Jun 18 23:08:38 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_withWrongRefreshToken"
"","1575","retireAgreement_shouldFail_whenAgreementDoesNotExist()","","Wed Jun 18 23:07:44 GMT 2025","passed","Wed Jun 18 23:07:46 GMT 2025","","org.eclipse.tractusx.edc.tests.agreement.retirement.RetireAgreementTest","org.eclipse.tractusx.edc.tests.agreement.retirement.RetireAgreementTest","retireAgreement_shouldFail_whenAgreementDoesNotExist"
"","1222","Refresh token success","","Wed Jun 18 23:08:40 GMT 2025","passed","Wed Jun 18 23:08:42 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_success"
"","2117","Contract policy is NOT fulfilled Dismantler activityType does not match","","Wed Jun 18 23:09:28 GMT 2025","passed","Wed Jun 18 23:09:30 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyNotFulfilled"
"","222","Verify that the consumer receives only the offers he is permitted to (using the new BPN validation)","","Wed Jun 18 23:10:44 GMT 2025","passed","Wed Jun 18 23:10:44 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_filteredByBpn_shouldReject"
"","40","Policy is accepted PCF Use Case (legacy notation)","","Wed Jun 18 23:09:29 GMT 2025","passed","Wed Jun 18 23:09:29 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","24533","transferFile_largeFile(long, Vault) File size bytes: 1073741824","","Wed Jun 18 23:08:13 GMT 2025","passed","Wed Jun 18 23:08:38 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","transferFile_largeFile"
"","6053","Contract policy is fulfilled Dismantler Cred (activity type)","","Wed Jun 18 23:11:49 GMT 2025","passed","Wed Jun 18 23:11:55 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","26","Policy is accepted Dismantler allowedBrands (IS_ANY_OF, one intersects)","","Wed Jun 18 23:09:29 GMT 2025","passed","Wed Jun 18 23:09:29 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","60","Policy is accepted Usage Purpose","","Wed Jun 18 23:09:31 GMT 2025","passed","Wed Jun 18 23:09:31 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","234","Verify that the consumer receives only the offers he is permitted to (using the legacy BPN validation)","","Wed Jun 18 23:10:44 GMT 2025","passed","Wed Jun 18 23:10:44 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_filteredByBpnLegacy_shouldReject"
